79,Medium variant,Least developed countries,d,941,Development Group,902,2070,214529.2270 ,210447.5320 ,205883.4670 ,200127.4160 ,192992.4020 ,184899.6980 ,175825.9550 ,165943.5490 ,154825.3660 ,142523.0880 ,129104.6750 ,114894.0980 ,99615.4490 ,82517.8870 ,63810.1160 ,44453.7720 ,26456.6110 ,12962.8350 ,4502.7210 ,1139.2790 ,227.0940 
80,Medium variant,Least developed countries,d,941,Development Group,902,2075,216433.0550 ,213353.6490 ,209775.3030 ,204823.1500 ,198457.7960 ,191237.4040 ,183110.1060 ,173898.6670 ,163774.4000 ,152212.4560 ,139231.8680 ,124884.1680 ,109298.4930 ,92067.0130 ,72749.4860 ,52053.9000 ,31910.5910 ,15600.7520 ,5865.2900 ,1509.4940 ,298.7640 
81,Medium variant,Least developed countries,d,941,Development Group,902,2080,217476.2210 ,215342.2880 ,212715.7510 ,208741.3250 ,203181.8890 ,196731.7820 ,189475.1330 ,181205.8580 ,171742.6040 ,161146.0570 ,148856.7150 ,134886.0720 ,119079.0330 ,101346.8570 ,81520.2200 ,59745.5630 ,37796.3120 ,19100.5290 ,7182.8190 ,2001.6630 ,400.3420 
82,Medium variant,Least developed countries,d,941,Development Group,902,2085,217658.8470 ,216464.6400 ,214738.2110 ,211709.1970 ,207130.7550 ,201487.9690 ,195002.1840 ,187604.3180 ,179076.4970 ,169124.1050 ,157756.2000 ,144413.8380 ,128898.8500 ,110788.3340 ,90166.2020 ,67355.9980 ,43775.3840 ,22957.8880 ,8928.5670 ,2483.8940 ,532.2120 
83,Medium variant,Least developed countries,d,941,Development Group,902,2090,217171.2080 ,216722.2670 ,215892.8580 ,213759.6730 ,210132.4110 ,205474.0810 ,199797.1210 ,193173.3630 ,185516.9290 ,176487.5250 ,165737.0380 ,153261.8870 ,138289.8760 ,120315.8610 ,99068.0110 ,75028.3290 ,49766.9800 ,26902.3430 ,10905.3290 ,3113.9900 ,669.6790 
84,Medium variant,Least developed countries,d,941,Development Group,902,2095,216066.0950 ,216300.2480 ,216180.9350 ,214941.6630 ,212218.3120 ,208515.8600 ,203825.3050 ,198015.5010 ,191137.2200 ,182975.6720 ,173129.5560 ,161240.2130 ,147061.3710 ,129474.9230 ,108113.6770 ,83062.5600 ,55998.6630 ,30913.7290 ,12937.1210 ,3846.7870 ,834.9450 
85,Medium variant,Least developed countries,d,941,Development Group,902,2100,214380.0020 ,215256.6310 ,215788.3830 ,215258.3950 ,213438.4980 ,210646.4070 ,206915.5340 ,202097.4920 ,196039.8850 ,188659.3560 ,179674.9890 ,168669.6300 ,155035.7010 ,138105.0190 ,116880.9550 ,91316.1550 ,62688.4500 ,35266.6030 ,15031.7360 ,4599.6810 ,1029.2810 
86,Medium variant,"Less developed regions, excluding least developed countries",e,934,Development Group,902,2020,461291.2720 ,457904.0070 ,445538.3030 ,431036.2480 ,426893.0310 ,429356.8950 ,446087.7350 ,395581.7680 ,357295.4050 ,350568.3390 ,325808.9530 ,272981.0140 ,219718.3010 ,181612.0330 ,116347.8890 ,72844.0210 ,44110.0450 ,20564.3460 ,6735.7900 ,1529.4720 ,251.4380 
87,Medium variant,"Less developed regions, excluding least developed countries",e,934,Development Group,902,2025,452441.1930 ,458182.9950 ,455819.4100 ,442868.4030 ,427737.3860 ,424078.5930 ,425970.1170 ,441048.8040 ,389714.2270 ,350718.9000 ,342079.8610 ,314556.2890 ,258375.6650 ,201166.8490 ,157362.6690 ,91989.2720 ,50254.9250 ,24873.1470 ,8809.7380 ,2140.2330 ,367.7290 
88,Medium variant,"Less developed regions, excluding least developed countries",e,934,Development Group,902,2030,445093.8680 ,449394.2730 ,456404.6010 ,453473.5270 ,439798.5970 ,424864.5300 ,420657.4140 ,421141.6390 ,435013.4430 ,382964.8630 ,342399.2650 ,330683.9690 ,298904.9170 ,237903.4090 ,175648.9080 ,126199.8860 ,64805.6640 ,29038.2320 ,10943.1370 ,2863.1360 ,521.3320 
89,Medium variant,"Less developed regions, excluding least developed countries",e,934,Development Group,902,2035,440882.9590 ,442142.4040 ,447597.1350 ,454256.5950 ,450592.3670 ,437008.2150 ,421549.2650 ,416025.8770 ,415380.2690 ,427992.9350 ,374255.9470 ,331136.5290 ,314834.4650 ,276741.1880 ,209510.0750 ,142602.0090 ,90645.5910 ,38473.6260 ,13143.4430 ,3642.3820 ,708.7900 
90,Medium variant,"Less developed regions, excluding least developed countries",e,934,Development Group,902,2040,437321.6960 ,438151.7550 ,440466.0320 ,445499.1480 ,451380.8790 ,447722.3980 ,433718.9240 ,417131.8780 ,410534.0810 ,408763.8630 ,419026.6400 ,362464.9190 ,315571.1820 ,292478.8830 ,245693.3230 ,172215.6440 ,104131.2510 ,55124.3710 ,17973.9630 ,4485.8420 ,917.4800 
91,Medium variant,"Less developed regions, excluding least developed countries",e,934,Development Group,902,2045,433699.0260 ,434779.2530 ,436566.0140 ,438456.8310 ,442667.8960 ,448521.5490 ,444516.2780 ,429460.6280 ,411897.7350 ,404233.1400 ,400301.0810 ,406804.1840 ,346204.5790 ,293780.9510 ,261112.2250 ,204334.2180 ,127904.9190 ,64698.5020 ,26483.7110 ,6317.7140 ,1150.0450 
92,Medium variant,"Less developed regions, excluding least developed countries",e,934,Development Group,902,2050,428392.2100 ,431331.6400 ,433279.1610 ,434639.1910 ,435688.2070 ,439839.2880 ,445410.0290 ,440417.1300 ,424396.3260 ,405849.4410 ,396132.6520 ,388785.7680 ,389856.7770 ,323423.7590 ,263281.3300 ,219058.4700 ,154200.4340 ,81244.9490 ,31924.0460 ,9559.9340 ,1612.7460 
93,Medium variant,"Less developed regions, excluding least developed countries",e,934,Development Group,902,2055,421782.6140 ,426189.8380 ,429913.8490 ,431429.9090 ,431983.1590 ,432994.6080 ,436885.6760 ,441481.3130 ,435498.6510 ,418468.8290 ,398003.9640 ,385064.7610 ,372843.2410 ,365882.7080 ,291355.5840 ,222259.5600 ,167286.7380 ,99984.0270 ,41172.1790 ,11854.1420 ,2451.4760 
94,Medium variant,"Less developed regions, excluding least developed countries",e,934,Development Group,902,2060,413712.3610 ,419731.3200 ,424852.4520 ,428140.3440 ,428881.8480 ,429413.6770 ,430184.0210 ,433139.0770 ,436764.7910 ,429745.8380 ,410784.0580 ,387290.7920 ,369761.6520 ,350387.7510 ,331800.5150 ,247857.4860 ,171188.5540 ,110193.5530 ,51941.2080 ,15705.5970 ,3191.6360 
95,Medium variant,"Less developed regions, excluding least developed countries",e,934,Development Group,902,2065,405944.3720 ,411803.1860 ,418467.2620 ,423151.0040 ,425694.2820 ,426431.5500 ,426732.2980 ,426600.8230 ,428638.8520 ,431258.8360 ,422289.7430 ,400283.4840 ,372462.3570 ,348179.9140 ,318492.4530 ,284943.3020 ,192896.1170 ,114042.4910 ,58393.1180 ,20315.6270 ,4291.9340 
96,Medium variant,"Less developed regions, excluding least developed countries",e,934,Development Group,902,2070,397966.7230 ,404164.2000 ,410610.0640 ,416831.7950 ,420803.3900 ,423358.0900 ,423876.7910 ,423300.2640 ,422297.7540 ,423406.0940 ,424133.4930 ,412101.7860 ,385720.6140 ,351489.6570 ,317431.0970 ,274568.3440 ,224659.1230 ,130248.7840 ,61316.4870 ,23351.9830 ,5690.5140 
97,Medium variant,"Less developed regions, excluding least developed countries",e,934,Development Group,902,2075,390446.5520 ,396305.1260 ,403035.1030 ,409037.7560 ,414574.7550 ,418578.1430 ,420926.3420 ,420592.7920 ,419178.8760 ,417315.1010 ,416655.8490 ,414398.0420 ,397939.2840 ,365023.4150 ,321467.1240 ,274875.3680 ,217650.4120 ,154345.4540 ,71213.8080 ,24986.8420 ,6831.3540 
98,Medium variant,"Less developed regions, excluding least developed countries",e,934,Development Group,902,2080,383051.1420 ,388893.8110 ,395235.8560 ,401520.4300 ,406868.0930 ,412451.7850 ,416266.9590 ,417787.6380 ,416651.6930 ,414426.2520 ,410909.2560 ,407443.6200 ,400841.4610 ,377704.0890 ,335197.6790 ,279649.1580 ,219246.5490 ,150673.6320 ,86233.4390 ,29594.8180 ,7602.2030 
99,Medium variant,"Less developed regions, excluding least developed countries",e,934,Development Group,902,2085,374816.1930 ,381597.1560 ,387878.0380 ,393773.1240 ,399428.7970 ,404844.5500 ,410252.0890 ,413268.5990 ,414020.3820 ,412123.3320 ,408331.2970 ,402173.9330 ,394611.0750 ,381381.9660 ,348344.5560 ,293287.0180 ,224481.5260 ,153100.1160 ,85143.0700 ,36696.1800 ,9036.6460 
100,Medium variant,"Less developed regions, excluding least developed countries",e,934,Development Group,902,2090,366278.5440 ,373456.3440 ,380631.6020 ,386463.8820 ,391755.4620 ,397497.2280 ,402754.6350 ,407387.8010 ,409674.2540 ,409714.2990 ,406337.1180 ,400034.5660 ,390012.4510 ,376149.4900 ,353003.8510 ,306738.7010 ,237401.2200 ,158215.3410 ,87618.0600 ,36889.4330 ,11352.7800 
101,Medium variant,"Less developed regions, excluding least developed countries",e,934,Development Group,902,2095,357506.7790 ,365004.8960 ,372538.6990 ,379262.9840 ,384514.6970 ,389910.8250 ,395510.0850 ,400022.3260 ,403959.2460 ,405590.2070 ,404232.4100 ,398470.9800 ,388476.6810 ,372454.3550 ,349107.0750 ,312481.8710 ,250565.5930 ,169309.7280 ,91701.6770 ,38637.9630 ,12215.9360 
102,Medium variant,"Less developed regions, excluding least developed countries",e,934,Development Group,902,2100,348972.4340 ,356313.0870 ,364131.5320 ,371213.0580 ,377378.7670 ,382751.0660 ,388022.6740 ,392900.9420 ,396757.8710 ,400089.8970 ,400413.9650 ,396794.5650 ,387513.3260 ,371733.9540 ,346632.2530 ,310306.7490 ,257241.4390 ,181124.2110 ,99770.8570 ,41122.9940 ,13133.6750 
103,Medium variant,"Less developed regions, excluding China",,948,Development Group,1803,2020,525104.6260 ,506192.4600 ,484892.2190 ,459691.8270 ,436792.7670 ,414645.3020 ,387507.5670 ,355143.0640 ,309472.8810 ,270714.0510 ,234847.1570 ,199752.0640 ,160971.6080 ,120712.4860 ,80833.5990 ,52334.1150 ,30780.6230 ,13960.2080 ,4614.0470 ,1068.0040 ,176.9140 
104,Medium variant,"Less developed regions, excluding China",,948,Development Group,1803,2025,533818.2530 ,519613.3640 ,503072.5770 ,481092.2480 ,454903.5220 ,432634.5510 ,410205.8910 ,381714.1600 ,348540.7880 ,302291.8090 ,262223.5790 ,224474.0620 ,186797.7000 ,145367.8780 ,102916.1970 ,62950.8510 ,35438.1370 ,16964.0980 ,5859.0040 ,1472.4970 ,258.9910 
105,Medium variant,"Less developed regions, excluding China",,948,Development Group,1803,2030,541287.5880 ,528585.8150 ,516871.9480 ,499653.0210 ,476603.0230 ,450703.6110 ,428016.2740 ,404260.0800 ,374840.9490 ,340914.1510 ,293353.9110 ,251182.5500 ,210678.4330 ,169557.1150 ,124949.5540 ,81087.8670 ,43348.3620 ,19924.6120 ,7288.0810 ,1906.2590 ,362.3310 
106,Medium variant,"Less developed regions, excluding China",,948,Development Group,1803,2035,548258.3650 ,536301.3750 ,525864.2580 ,513666.4420 ,495353.4050 ,472428.9680 ,446057.3340 ,422081.9890 ,397316.9990 ,366951.6610 ,331325.3110 ,281612.8710 ,236435.9640 ,192150.7790 ,146828.0440 ,99607.0810 ,56759.0000 ,24937.9000 ,8771.5460 ,2420.0950 ,477.0470 
107,Medium variant,"Less developed regions, excluding China",,948,Development Group,1803,2040,553690.7400 ,543631.6340 ,533743.6220 ,522735.4640 ,509390.2570 ,491100.1490 ,467770.3020 ,440239.4310 ,415228.5570 ,389421.0780 ,357145.2190 ,318698.6720 ,265852.0660 ,216535.9920 ,167486.2990 ,118261.5510 ,70833.3350 ,33319.3020 ,11275.6880 ,2971.7000 ,610.9090 
108,Medium variant,"Less developed regions, excluding China",,948,Development Group,1803,2045,558061.2090 ,549385.3940 ,541202.8480 ,530719.0930 ,518497.7790 ,505129.0610 ,486492.9810 ,462041.1490 ,433495.6350 ,407391.5960 ,379519.1410 ,344150.5720 ,301697.6690 ,244459.0530 ,189809.0370 ,136109.4810 ,85290.5180 ,42456.4930 ,15420.2000 ,3912.7450 ,758.9790 
109,Medium variant,"Less developed regions, excluding China",,948,Development Group,1803,2050,560800.7570 ,554059.3090 ,547082.5000 ,538279.7260 ,526542.0420 ,514241.8390 ,500581.9200 ,480874.6160 ,455365.5580 ,425704.5670 ,397480.4290 ,366342.7450 ,326591.0890 ,278487.6260 ,215482.9680 ,155461.2170 ,99342.8930 ,52077.3980 ,20156.3810 ,5470.3450 ,997.7790 
110,Medium variant,"Less developed regions, excluding China",,948,Development Group,1803,2055,561752.8680 ,557085.8070 ,551877.3750 ,544257.6620 ,534217.1880 ,522400.6270 ,509810.5560 ,495082.6430 ,474270.6920 ,447550.8430 ,415748.9880 ,384208.5810 ,348420.2230 ,302435.9470 ,246773.7440 ,177842.7860 ,114656.5600 ,61597.2100 ,25293.7530 ,7321.9210 ,1396.3060 
111,Medium variant,"Less developed regions, excluding China",,948,Development Group,1803,2060,560491.0890 ,558298.9010 ,555022.2050 ,549149.2920 ,540312.7090 ,530190.8540 ,518081.2930 ,504436.7030 ,488604.6210 ,466523.6880 ,437545.5090 ,402397.9780 ,366111.1790 ,323643.9950 ,269204.8300 ,205152.4120 ,132515.0090 ,72051.9010 ,30469.8970 ,9399.6680 ,1907.6580 
112,Medium variant,"Less developed regions, excluding China",,948,Development Group,1803,2065,558432.9410 ,557282.0180 ,556345.1030 ,552388.6630 ,545319.7700 ,536407.7710 ,525985.8670 ,512831.4910 ,498096.7300 ,480994.8970 ,456587.2180 ,424105.5380 ,384136.3630 ,340955.5830 ,289327.1590 ,225190.5350 ,154323.0050 ,84352.7870 ,36196.2450 ,11525.5100 ,2511.8290 
113,Medium variant,"Less developed regions, excluding China",,948,Development Group,1803,2070,554786.2520 ,555449.2920 ,555433.9400 ,553800.4550 ,548675.4040 ,541538.9810 ,532329.3830 ,520869.5770 ,506634.1240 ,490649.2120 ,471226.4810 ,443232.8060 ,405677.7970 ,358626.7780 ,305915.1350 ,243534.0360 ,170833.0790 ,99443.3200 ,43024.2510 ,13909.5930 ,3162.0530 
114,Medium variant,"Less developed regions, excluding China",,948,Development Group,1803,2075,550572.2340 ,552006.9090 ,553697.8630 ,552975.3560 ,550198.1390 ,545021.8870 ,537593.1050 ,527360.9410 ,514827.3110 ,499356.8140 ,481088.8000 ,458087.4440 ,424879.9430 ,379795.1160 ,322882.5670 ,258810.5160 ,186352.1640 ,111303.4140 ,51442.6380 ,16787.7470 ,3896.3420 
115,Medium variant,"Less developed regions, excluding China",,948,Development Group,1803,2080,545628.2680 ,547983.7990 ,550347.3480 ,551320.3390 ,549484.0620 ,546669.1510 ,541214.5080 ,532782.9710 ,521497.0870 ,507738.8310 ,490017.7900 ,468227.9900 ,439991.8310 ,398960.6190 ,343295.4160 ,274469.7160 ,199409.2080 ,122841.4410 ,58364.6130 ,20367.0250 ,4784.1550 
116,Medium variant,"Less developed regions, excluding China",,948,Development Group,1803,2085,539176.9960 ,543215.1410 ,546409.3810 ,548046.8580 ,547933.7730 ,546080.5070 ,542997.8230 ,536567.2830 ,527107.1300 ,514623.1900 ,498639.4290 ,477449.8390 ,450485.9170 ,414290.4730 ,362168.4410 ,293429.3050 ,212828.4220 ,132650.3980 ,65406.8060 ,23464.8970 ,5893.8710 
117,Medium variant,"Less developed regions, excluding China",,948,Development Group,1803,2090,531826.5760 ,536930.8550 ,541721.3990 ,544183.8270 ,544764.7930 ,544653.9280 ,542550.3070 ,538516.7070 ,531092.5950 ,520467.7020 ,505806.5570 ,486400.8580 ,460101.1250 ,425182.6230 ,377591.4120 ,311478.0690 ,229282.3280 ,142814.4200 ,71471.9630 ,26783.7180 ,6988.3510 
118,Medium variant,"Less developed regions, excluding China",,948,Development Group,1803,2095,523502.0590 ,529729.9130 ,535513.6710 ,539566.5830 ,541002.5880 ,541607.6200 ,541261.8540 ,538238.9460 ,533245.9040 ,524703.6780 ,511958.9310 ,493951.4970 ,469485.4160 ,435238.4080 ,388835.7620 ,326592.5810 ,245496.8020 ,155463.2010 ,77770.5210 ,29673.7140 ,8184.1920 
119,Medium variant,"Less developed regions, excluding China",,948,Development Group,1803,2100,514647.4290 ,521544.9120 ,528384.9740 ,533428.8910 ,536485.5480 ,537966.9390 ,538357.2600 ,537119.4630 ,533180.5920 ,527116.3970 ,516529.2030 ,500529.1930 ,477559.5710 ,445143.1610 ,399343.8000 ,337982.3620 ,259514.3790 ,168536.4830 ,85821.3300 ,32669.2490 ,9325.8010 
120,Medium variant,Land-locked Developing Countries (LLDC),f,1636,Special other,1803,2020,75381.5710 ,69596.8550 ,62526.8570 ,55349.1390 ,49493.4380 ,43555.5190 ,37261.0400 ,30799.4800 ,25112.6390 ,20722.8490 ,17052.5000 ,14578.2750 ,11479.8080 ,8443.8390 ,5406.0410 ,3413.6130 ,1963.9790 ,753.8670 ,213.9130 ,34.2500 ,3.9260 
121,Medium variant,Land-locked Developing Countries (LLDC),f,1636,Special other,1803,2025,78895.0900 ,74170.3010 ,69027.0900 ,61856.6100 ,54327.6540 ,48469.6770 ,42785.7720 ,36637.6820 ,30181.5620 ,24469.5420 ,20005.2270 ,16228.6770 ,13538.1500 ,10227.2730 ,7028.8990 ,4017.5070 ,2113.5290 ,931.4390 ,247.1190 ,48.4270 ,6.0790 
122,Medium variant,Land-locked Developing Countries (LLDC),f,1636,Special other,1803,2030,82391.2580 ,77855.3330 ,73677.6230 ,68419.3790 ,60965.9890 ,53426.3590 ,47670.2640 ,42007.8180 ,35839.7720 ,29366.8130 ,23597.0980 ,19032.9190 ,15084.4440 ,12097.2680 ,8558.8010 ,5272.4810 ,2521.4110 ,1013.1890 ,317.7950 ,57.7870 ,8.9830 
123,Medium variant,Land-locked Developing Countries (LLDC),f,1636,Special other,1803,2035,86053.7730 ,81453.7390 ,77397.9490 ,73095.2890 ,67554.9690 ,60065.2170 ,52576.2660 ,46816.2080 ,41125.5620 ,34925.5130 ,28375.5240 ,22496.2700 ,17740.4250 ,13531.1260 ,10190.2150 ,6484.2080 ,3364.9270 ,1236.0540 ,350.8730 ,76.7000 ,11.3080 
124,Medium variant,Land-locked Developing Countries (LLDC),f,1636,Special other,1803,2040,89467.3470 ,85193.7290 ,81027.6180 ,76839.0900 ,72251.0860 ,66657.3810 ,59201.9690 ,51703.8030 ,45897.1000 ,40147.3560 ,33826.3940 ,27130.3300 ,21039.3300 ,15986.2400 ,11466.2010 ,7801.1400 ,4203.1000 ,1691.8600 ,440.0650 ,86.5830 ,14.7830 
125,Medium variant,Land-locked Developing Countries (LLDC),f,1636,Special other,1803,2045,92236.3980 ,88672.6440 ,84790.8620 ,80484.8060 ,76008.7550 ,71363.5590 ,65783.2480 ,58299.5340 ,50747.9110 ,44861.8110 ,38953.1770 ,32423.5850 ,25464.7720 ,19045.6830 ,13634.3230 ,8854.6800 ,5134.4680 ,2159.4600 ,619.6530 ,110.7320 ,17.3450 
126,Medium variant,Land-locked Developing Countries (LLDC),f,1636,Special other,1803,2050,94011.6390 ,91501.6180 ,88291.7520 ,84262.7640 ,79666.4230 ,75130.9220 ,70494.8030 ,64858.4120 ,57296.2390 ,49658.6740 ,43586.8240 ,37416.9770 ,30533.0290 ,23169.1670 ,16353.3340 ,10634.2000 ,5902.8660 ,2695.9000 ,811.7050 ,158.0280 ,21.6960 
127,Medium variant,Land-locked Developing Countries (LLDC),f,1636,Special other,1803,2055,95269.7830 ,93332.6770 ,91140.5530 ,87776.7540 ,83454.3180 ,78795.9590 ,74268.3820 ,69570.3570 ,63817.4590 ,56138.4260 ,48306.2250 ,41940.4040 ,35339.2780 ,27910.8770 ,20043.0440 ,12885.8580 ,7194.2230 ,3153.0840 ,1040.3990 ,211.0820 ,29.4020 
128,Medium variant,Land-locked Developing Countries (LLDC),f,1636,Special other,1803,2060,96162.6630 ,94641.0630 ,92991.2790 ,90638.5580 ,86979.1210 ,82591.8450 ,77939.5140 ,73349.0920 ,68523.9170 ,62605.1810 ,54687.3050 ,46552.5600 ,39712.5360 ,32439.9350 ,24313.4210 ,15972.6910 ,8850.2880 ,3922.0990 ,1243.4710 ,277.0380 ,38.7850 
129,Medium variant,Land-locked Developing Countries (LLDC),f,1636,Special other,1803,2065,96861.3410 ,95580.0760 ,94318.2620 ,92503.0050 ,89853.0960 ,86126.9950 ,81743.2520 ,77026.5760 ,72305.7060 ,67298.7010 ,61074.3960 ,52794.2610 ,44177.0870 ,36589.0570 ,28431.3080 ,19581.2980 ,11156.9270 ,4927.4980 ,1586.2210 ,339.0950 ,50.8190 
130,Medium variant,Land-locked Developing Countries (LLDC),f,1636,Special other,1803,2070,97110.3210 ,96320.5240 ,95274.8580 ,93843.6400 ,91732.0730 ,89014.0410 ,85289.8520 ,80839.5340 ,75988.5180 ,71079.9780 ,65743.3710 ,59067.7390 ,50220.9630 ,40832.7790 ,32239.3600 ,23106.3810 ,13893.9960 ,6360.2930 ,2045.7950 ,443.3960 ,63.4890 
131,Medium variant,Land-locked Developing Countries (LLDC),f,1636,Special other,1803,2075,96870.0300 ,96608.3830 ,96032.0020 ,94813.8040 ,93087.9440 ,90909.8730 ,88192.2530 ,84400.3480 ,79810.8440 ,74765.6960 ,69518.8470 ,63698.4190 ,56333.6620 ,46584.2700 ,36152.7840 ,26413.7980 ,16617.5150 ,8101.9310 ,2721.1290 ,588.0040 ,83.2480 
132,Medium variant,Land-locked Developing Countries (LLDC),f,1636,Special other,1803,2080,96301.7970 ,96404.4760 ,96335.7890 ,95583.9190 ,94073.8340 ,92283.9860 ,90108.3420 ,87322.5840 ,83387.7740 ,78595.7430 ,73203.3370 ,67463.6810 ,60908.3120 ,52456.3610 ,41470.0140 ,29841.0350 ,19225.1110 ,9875.2860 ,3570.0560 ,806.9630 ,111.6540 
133,Medium variant,Land-locked Developing Countries (LLDC),f,1636,Special other,1803,2085,95429.6140 ,95869.8750 ,96147.3150 ,95900.7820 ,94859.6350 ,93289.0620 ,91504.7530 ,89264.8450 ,86333.8960 ,82189.3830 ,77037.7840 ,71143.5450 ,64658.0550 ,56931.9160 ,46969.9640 ,34513.3760 ,21963.0940 ,11619.0870 ,4459.7650 ,1093.6850 ,155.0310 
134,Medium variant,Land-locked Developing Countries (LLDC),f,1636,Special other,1803,2090,94251.1780 ,95028.6980 ,95627.0070 ,95725.1030 ,95193.0560 ,94094.6320 ,92533.9040 ,90690.7500 ,88309.0670 ,85163.0240 ,80648.5210 ,74981.1060 ,68332.0370 ,60644.8680 ,51271.5340 ,39441.8200 ,25724.1450 ,13493.5660 ,5366.0360 ,1405.7920 ,214.8640 
135,Medium variant,Land-locked Developing Countries (LLDC),f,1636,Special other,1803,2095,92898.6020 ,93878.4480 ,94799.2600 ,95217.2480 ,95034.2460 ,94448.6240 ,93363.6210 ,91751.0220 ,89771.8740 ,87176.8360 ,83653.3060 ,78610.6810 ,72171.0080 ,64293.3310 ,54896.1630 ,43429.6720 ,29796.0070 ,16098.2720 ,6369.4560 ,1736.1920 ,284.6560 
136,Medium variant,Land-locked Developing Countries (LLDC),f,1636,Special other,1803,2100,91430.0860 ,92552.2520 ,93662.1230 ,94401.9050 ,94543.6320 ,94311.7800 ,93743.4280 ,92612.5250 ,90871.5240 ,88684.2700 ,85714.7340 ,81655.4060 ,75824.6620 ,68118.8290 ,58476.5530 ,46864.2440 ,33241.8820 ,19019.0100 ,7791.8940 ,2115.4860 ,362.2010 
137,Medium variant,Small Island Developing States (SIDS),g,1637,Special other,1803,2020,6218.4930 ,6156.2690 ,6031.9720 ,5856.5870 ,5780.5730 ,5684.7340 ,5494.5990 ,4981.8440 ,4361.6490 ,4322.1780 ,4056.4510 ,3741.9920 ,2926.3760 ,2344.7040 ,1656.8230 ,1133.9360 ,727.0230 ,379.2370 ,161.4590 ,49.3190 ,9.8800 
138,Medium variant,Small Island Developing States (SIDS),g,1637,Special other,1803,2025,6186.0990 ,6157.3320 ,6121.6450 ,5967.3230 ,5799.0810 ,5767.6190 ,5584.4250 ,5342.3180 ,4873.8150 ,4258.9400 ,4200.7940 ,3905.0480 ,3544.5560 ,2696.3530 ,2071.7100 ,1369.0210 ,839.5380 ,461.0740 ,194.6340 ,62.0530 ,13.0680 
