"X","country","age","year","care_setting","predicted_cfr","predicted_cfr_lb","predicted_cfr_ub"
4,"KIR",0.25,2019,"community",0.0103803260296874,0.00952701638769952,0.0112532262986153
5,"KIR",0.333333333333333,2019,"community",0.00977719635324003,0.00889459910642444,0.0107277313168518
6,"KIR",0.416666666666667,2019,"community",0.00930617110942399,0.00843147348177941,0.0102650003048969
7,"KIR",0.5,2019,"community",0.00895134173719822,0.00811801072442396,0.00986042358262879
8,"KIR",0.583333333333333,2019,"community",0.00870103306753161,0.00795486383700245,0.00950148102264966
9,"KIR",0.666666666666667,2019,"community",0.00854717601221686,0.00790969007641714,0.0091935974467625
10,"KIR",0.75,2019,"community",0.0084539591263687,0.0079549332648196,0.00896374200001105
11,"KIR",0.833333333333333,2019,"community",0.00835631151064055,0.00793316497917189,0.00878535823868519
12,"KIR",0.916666666666667,2019,"community",0.00825252792612753,0.00787990151555762,0.00865135489017172
13,"KIR",1,2019,"community",0.00814286387261445,0.00777712745615006,0.00852616871470824
14,"KIR",1.08333333333333,2019,"community",0.0080275869685495,0.00765070285445989,0.00841745943582519
15,"KIR",1.16666666666667,2019,"community",0.00790697587803706,0.00752533210728234,0.00830859104230856
16,"KIR",1.25,2019,"community",0.00778131920381753,0.00740723744987082,0.00818692149029136
17,"KIR",1.33333333333333,2019,"community",0.00765123042145209,0.00727762944003213,0.00805885354109638
18,"KIR",1.41666666666667,2019,"community",0.00752382923987064,0.00716425830113301,0.00792143514902156
19,"KIR",1.5,2019,"community",0.00740180364147175,0.00704024614693775,0.00777744072936278
20,"KIR",1.58333333333333,2019,"community",0.00728496139308091,0.00694242446434903,0.00764799845769477
21,"KIR",1.66666666666667,2019,"community",0.00717311998490788,0.00683182850318963,0.00753514295516854
22,"KIR",1.75,2019,"community",0.00706610617186205,0.00673070172593137,0.00741587300874794
23,"KIR",1.83333333333333,2019,"community",0.00696375554099227,0.00663381991746597,0.00731241466834219
24,"KIR",1.91666666666667,2019,"community",0.00686591210363359,0.00653264882496159,0.0072076162090905
25,"KIR",2,2019,"community",0.00677242791092897,0.00642915050138133,0.00711905878574836
26,"KIR",2.08333333333333,2019,"community",0.00668316269147489,0.00634227507782694,0.00703764100296996
27,"KIR",2.16666666666667,2019,"community",0.00659798350991652,0.00625051809758619,0.00695127620686074
28,"KIR",2.25,2019,"community",0.00651676444538943,0.00616342239298448,0.00686714678483119
29,"KIR",2.33333333333333,2019,"community",0.00643938628877382,0.00609078988569164,0.00678854511660571
30,"KIR",2.41666666666667,2019,"community",0.00636573625779072,0.006018608692332,0.00671242125047159
31,"KIR",2.5,2019,"community",0.0062957077290308,0.00594812218468528,0.00664198571706056
32,"KIR",2.58333333333333,2019,"community",0.00622919998606359,0.00588266197072042,0.00657228508479265
33,"KIR",2.66666666666667,2019,"community",0.00616611798282905,0.00582157254020326,0.00651123774240925
34,"KIR",2.75,2019,"community",0.006106372121565,0.00576267140847023,0.00645387766298314
35,"KIR",2.83333333333333,2019,"community",0.00604987804457216,0.00570792381082889,0.0064024437329688
36,"KIR",2.91666666666667,2019,"community",0.00599655643916454,0.00565570871114851,0.00634835306549083
37,"KIR",3,2019,"community",0.00594633285519675,0.00560283766749427,0.00629960187322921
38,"KIR",3.08333333333333,2019,"community",0.00589913753460071,0.00555973922330843,0.00625117602648647
39,"KIR",3.16666666666667,2019,"community",0.00585490525240371,0.00551730185622739,0.00620719194790515
40,"KIR",3.25,2019,"community",0.00581357516873692,0.00547303646714181,0.00616651596993585
41,"KIR",3.33333333333333,2019,"community",0.00577509069137912,0.00543216331097167,0.00612676171992063
42,"KIR",3.41666666666667,2019,"community",0.00573939934841374,0.00539461190761633,0.00608797497256454
43,"KIR",3.5,2019,"community",0.00570645267061019,0.00536084827306759,0.00605548159010702
44,"KIR",3.58333333333333,2019,"community",0.00567620608317059,0.00533324743189197,0.00602508317849166
45,"KIR",3.66666666666667,2019,"community",0.00564861880651306,0.00530838625503084,0.00599670487226785
46,"KIR",3.75,2019,"community",0.00562365376579059,0.0052862015959831,0.00597102039882327
47,"KIR",3.83333333333333,2019,"community",0.00560127750879444,0.00526666794993831,0.00594797795062615
48,"KIR",3.91666666666667,2019,"community",0.00558022420592525,0.00524849586389544,0.00592465646958891
49,"KIR",4,2019,"community",0.00555924959288901,0.00523038614914642,0.0059006615445879
50,"KIR",4.08333333333333,2019,"community",0.00553835337889036,0.00521233859388779,0.00587674402196881
51,"KIR",4.16666666666667,2019,"community",0.00551753527418367,0.00519193475219653,0.005852922875041
52,"KIR",4.25,2019,"community",0.00549679499006942,0.00517136795980348,0.0058291977200763
53,"KIR",4.33333333333333,2019,"community",0.00547613223889061,0.00515134848321205,0.005805568174837
54,"KIR",4.41666666666667,2019,"community",0.00545554673402917,0.00513336745290131,0.00578203385857042
55,"KIR",4.5,2019,"community",0.00543503818990244,0.0051154879022138,0.00575859439200336
56,"KIR",4.58333333333333,2019,"community",0.0054146063219595,0.00509768332090002,0.00573524939733673
57,"KIR",4.66666666666667,2019,"community",0.00539425084667777,0.00507746619622567,0.00571199849824008
58,"KIR",4.75,2019,"community",0.00537397148155937,0.00505704748282661,0.00568884131984616
59,"KIR",4.83333333333333,2019,"community",0.0053537679451276,0.00503893892506931,0.00566662474587683
60,"KIR",4.91666666666667,2019,"community",0.00533363995692349,0.00502089491539659,0.00564354742813312
61,"KNA",0,2019,"community",0.000511013089942034,0.000399923916137048,0.000644196226396227
62,"KNA",0.0833333333333333,2019,"community",0.000465967977371649,0.000363760501907529,0.000588643614851116
63,"KNA",0.166666666666667,2019,"community",0.000429425515183173,0.000337665071381251,0.000540766108498477
64,"KNA",0.25,2019,"community",0.000399970500065339,0.000313382333120921,0.000503672364893931
65,"KNA",0.333333333333333,2019,"community",0.000376510327933834,0.000294589459466776,0.000475450189058211
66,"KNA",0.416666666666667,2019,"community",0.000358207774377312,0.00027965540095334,0.000450137452274409
67,"KNA",0.5,2019,"community",0.00034443127273049,0.000269306874925254,0.000432202151938183
68,"KNA",0.583333333333333,2019,"community",0.000334718565756174,0.000262225390212513,0.000421298275989141
69,"KNA",0.666666666666667,2019,"community",0.000328750803042152,0.000257030886296955,0.000410458512887676
70,"KNA",0.75,2019,"community",0.000325135999888894,0.000254685224249245,0.000408254016612354
71,"KNA",0.833333333333333,2019,"community",0.000321350080844351,0.000252048002545281,0.000404702543002417
72,"KNA",0.916666666666667,2019,"community",0.000317327048529124,0.000248987967867532,0.000400675634506233
73,"KNA",1,2019,"community",0.000313076947309823,0.000246561713759813,0.000397196339647003
74,"KNA",1.08333333333333,2019,"community",0.000308610290581398,0.000242719826283817,0.000391008029861512
75,"KNA",1.16666666666667,2019,"community",0.000303938017546921,0.000238901454257967,0.000386094947894469
76,"KNA",1.25,2019,"community",0.000299071448722865,0.000234892331057947,0.00037939231703042
77,"KNA",1.33333333333333,2019,"community",0.000294034476915291,0.000230786462700883,0.000372780770187281
78,"KNA",1.41666666666667,2019,"community",0.000289102798276976,0.000226782331664289,0.000366664376652646
79,"KNA",1.5,2019,"community",0.000284380348945014,0.0002227699188095,0.000359922959963165
80,"KNA",1.58333333333333,2019,"community",0.00027985954400331,0.000219294706840932,0.000354126235598476
81,"KNA",1.66666666666667,2019,"community",0.000275533187652421,0.000215800703813992,0.000348818472058888
82,"KNA",1.75,2019,"community",0.000271394454333287,0.00021279980926398,0.000344067152259105
83,"KNA",1.83333333333333,2019,"community",0.000267436870962677,0.000209598138039548,0.000339683059813132
84,"KNA",1.91666666666667,2019,"community",0.000263654300216222,0.000206783043320002,0.000334485655403188
85,"KNA",2,2019,"community",0.000260040924799165,0.00020422097395076,0.000329129103682244
86,"KNA",2.08333333333333,2019,"community",0.00025659123264886,0.00020141052552146,0.000324475545291067
87,"KNA",2.16666666666667,2019,"community",0.000253300003016709,0.000198923739359331,0.000319838612818058
88,"KNA",2.25,2019,"community",0.000250162293380699,0.000196171048312642,0.000316352952159294
89,"KNA",2.33333333333333,2019,"community",0.000247173427142893,0.000193544463378423,0.00031261146719064
90,"KNA",2.41666666666667,2019,"community",0.000244328982069244,0.000191324908531483,0.000308393231254109
91,"KNA",2.5,2019,"community",0.000241624779431947,0.000189222118303341,0.000304452734694653
92,"KNA",2.58333333333333,2019,"community",0.000239056873817184,0.000187155664072843,0.000301357102696991
93,"KNA",2.66666666666667,2019,"community",0.000236621543563597,0.000185170989167959,0.000298421454657431
94,"KNA",2.75,2019,"community",0.000234315281799185,0.000183332587228029,0.000295641716180449
95,"KNA",2.83333333333333,2019,"community",0.000232134788046499,0.000181576420067855,0.000293014052142371
96,"KNA",2.91666666666667,2019,"community",0.000230076960368099,0.000179926303246108,0.000290534857892106
97,"KNA",3,2019,"community",0.000228138888026163,0.000178376981790053,0.000288200751025506
98,"KNA",3.08333333333333,2019,"community",0.000226317844632005,0.000176928028245854,0.000286008563707133
99,"KNA",3.16666666666667,2019,"community",0.000224611281762961,0.000175616432876316,0.00028403124762627
100,"KNA",3.25,2019,"community",0.000223016823025783,0.000174459104724228,0.00028204438494577
101,"KNA",3.33333333333333,2019,"community",0.000221532258547196,0.000173371286533348,0.000280266755901638
102,"KNA",3.41666666666667,2019,"community",0.000220155539873782,0.000172351769883032,0.000278619144417836
103,"KNA",3.5,2019,"community",0.000218884775264715,0.000171399426804524,0.000277099384550117
104,"KNA",3.58333333333333,2019,"community",0.000217718225362235,0.000170513207696282,0.000275705486309652
105,"KNA",3.66666666666667,2019,"community",0.000216654299226015,0.000169692139391516,0.000274435631307736
106,"KNA",3.75,2019,"community",0.000215691550718746,0.000168900647426422,0.000273288168790177
107,"KNA",3.83333333333333,2019,"community",0.0002148286752285,0.000168154399519889,0.00027214403792938
108,"KNA",3.91666666666667,2019,"community",0.000214016849726092,0.000167443117389288,0.000270985117323428
109,"KNA",4,2019,"community",0.000213208091412449,0.000166811014903234,0.000269831134382108
110,"KNA",4.08333333333333,2019,"community",0.000212402388704244,0.000166238289522247,0.000268682068066202
111,"KNA",4.16666666666667,2019,"community",0.000211599730061857,0.000165614867707228,0.000267537897426091
112,"KNA",4.25,2019,"community",0.000210800103989213,0.000164964535654148,0.000266398601601371
113,"KNA",4.33333333333333,2019,"community",0.000210003499033612,0.000164316757232981,0.000265263739874187
114,"KNA",4.41666666666667,2019,"community",0.000209209903785573,0.000163705219767775,0.00026413043897649
115,"KNA",4.5,2019,"community",0.000208419306878666,0.0001631078697173,0.0002630019789231
116,"KNA",4.58333333333333,2019,"community",0.000207631696989353,0.000162513349355202,0.000261878339046391
117,"KNA",4.66666666666667,2019,"community",0.000206847062836821,0.000161921672621779,0.000260759498766887
118,"KNA",4.75,2019,"community",0.00020606539318283,0.000161332149715115,0.000259645437592888
119,"KNA",4.83333333333333,2019,"community",0.000205286676831545,0.000160744772797342,0.000258553472228448
120,"KNA",4.91666666666667,2019,"community",0.000204510902629379,0.000160159534059095,0.000257515614759835
121,"KWT",0,2019,"community",0.00931916638841445,0.00826206515470705,0.0103875340496516
122,"KWT",0.0833333333333333,2019,"community",0.00850430082139607,0.00760528540501482,0.00948732021470998
123,"KWT",0.166666666666667,2019,"community",0.00784231667986905,0.00697236495822327,0.00878382692226471
124,"KWT",0.25,2019,"community",0.0073081165480534,0.00644988920319081,0.00824142569992505
125,"KWT",0.333333333333333,2019,"community",0.00688225052793035,0.00602728739691918,0.00781301308985088
126,"KWT",0.416666666666667,2019,"community",0.00654976941404073,0.00572771019431714,0.00746369941228073
127,"KWT",0.5,2019,"community",0.00629936895082645,0.0055231632596594,0.00716752998422827
128,"KWT",0.583333333333333,2019,"community",0.00612275992633816,0.00541201450759456,0.00692604044247466
129,"KWT",0.666666666666667,2019,"community",0.0060142168948647,0.00536047100545337,0.00674766554370588
130,"KWT",0.75,2019,"community",0.00594845912938541,0.00533892662075917,0.00664170068682689
131,"KWT",0.833333333333333,2019,"community",0.00587957973428989,0.0052493995208317,0.00656405995532622
132,"KWT",0.916666666666667,2019,"community",0.005806376511653,0.00518910704127784,0.00647895112381589
133,"KWT",1,2019,"community",0.00572903046460696,0.00513389661221157,0.00641824311147455
134,"KWT",1.08333333333333,2019,"community",0.00564773114033511,0.00506546756829456,0.00634982725578016
135,"KWT",1.16666666666667,2019,"community",0.00556267586412484,0.00498026473602979,0.00627355251344536
136,"KWT",1.25,2019,"community",0.00547406894966823,0.00489858636613923,0.00617071471120016
137,"KWT",1.33333333333333,2019,"community",0.0053823437407185,0.00481608847313285,0.0060603571385159
138,"KWT",1.41666666666667,2019,"community",0.00529252046266787,0.00474252106163073,0.00596278117869464
139,"KWT",1.5,2019,"community",0.00520649361252102,0.00466317197027771,0.00585630149546397
140,"KWT",1.58333333333333,2019,"community",0.00512412685238895,0.00458927856673108,0.00576214935623707
141,"KWT",1.66666666666667,2019,"community",0.00504529077091684,0.00451960824387787,0.00566031928309869
142,"KWT",1.75,2019,"community",0.00496986255365395,0.00445336062359466,0.00556540968209047
143,"KWT",1.83333333333333,2019,"community",0.00489772567239844,0.00439281559148954,0.00547683927680696
144,"KWT",1.91666666666667,2019,"community",0.0048287695924669,0.00432811042906119,0.00539265362053452
145,"KWT",2,2019,"community",0.00476288949690371,0.00426581013273875,0.00532396860091295
146,"KWT",2.08333333333333,2019,"community",0.00469998602670671,0.00420802530690963,0.00525874511257018
147,"KWT",2.16666666666667,2019,"community",0.00463996503620328,0.00415354771744912,0.00517801529264494
148,"KWT",2.25,2019,"community",0.00458273736276553,0.00409660057627546,0.00511055715593642
149,"KWT",2.33333333333333,2019,"community",0.00452821861010431,0.00404454274748717,0.00505349505103505
150,"KWT",2.41666666666667,2019,"community",0.00447632894442991,0.00399562679853507,0.0050043109970839
151,"KWT",2.5,2019,"community",0.004426992902813,0.00394923816924325,0.0049534009952967
152,"KWT",2.58333333333333,2019,"community",0.00438013921312184,0.00390627599351309,0.00490329852311304
153,"KWT",2.66666666666667,2019,"community",0.0043357006249523,0.00386575581416627,0.00486132816225685
154,"KWT",2.75,2019,"community",0.00429361375100555,0.00382682109498084,0.00481236383509026
155,"KWT",2.83333333333333,2019,"community",0.0042538189184038,0.00378975343137749,0.00477236475015892
156,"KWT",2.91666666666667,2019,"community",0.00421626002946894,0.0037565766512155,0.00473438674385673
157,"KWT",3,2019,"community",0.00418088443152073,0.00372640589975312,0.00469838694432016
158,"KWT",3.08333333333333,2019,"community",0.00414764279528192,0.00369551972198099,0.00466432490659109
159,"KWT",3.16666666666667,2019,"community",0.00411648900150632,0.00366567595315426,0.00463164707592088
160,"KWT",3.25,2019,"community",0.00408738003547332,0.00363804862557943,0.00459963450826538
161,"KWT",3.33333333333333,2019,"community",0.00406027588901834,0.00361264333170016,0.00456942586815553
162,"KWT",3.41666666666667,2019,"community",0.00403513946979347,0.00358935283530129,0.00454098859422528
163,"KWT",3.5,2019,"community",0.00401193651747597,0.00356813854445722,0.0045142921567911
164,"KWT",3.58333333333333,2019,"community",0.00399063552666498,0.00354927385627849,0.00448930800382416
165,"KWT",3.66666666666667,2019,"community",0.00397120767622823,0.00353208341304171,0.00446600827269212
166,"KWT",3.75,2019,"community",0.00395362676488094,0.00351662018851881,0.00444435293086211
167,"KWT",3.83333333333333,2019,"community",0.00393786915274465,0.00350339511277683,0.00442434605718686
168,"KWT",3.91666666666667,2019,"community",0.0039230433720914,0.00349116184647363,0.00440519718509552
169,"KWT",4,2019,"community",0.00390827319037099,0.00347897116294198,0.00438613084770782
170,"KWT",4.08333333333333,2019,"community",0.00389355840072507,0.00346682291493665,0.00436714669235613
171,"KWT",4.16666666666667,2019,"community",0.00387889879705254,0.00345471695571449,0.00434930816059469
172,"KWT",4.25,2019,"community",0.00386429417400687,0.00344265313903284,0.00433310234109174
173,"KWT",4.33333333333333,2019,"community",0.00384974432699343,0.00343065003031587,0.00431695664660895
174,"KWT",4.41666666666667,2019,"community",0.00383524905216685,0.00341869872483727,0.00430087085601404
175,"KWT",4.5,2019,"community",0.00382080814642833,0.0034067889122854,0.00428484474897356
176,"KWT",4.58333333333333,2019,"community",0.00380642140742304,0.0033949204495914,0.00426887506521698
177,"KWT",4.66666666666667,2019,"community",0.00379208863353742,0.00338297288347908,0.00425295278014078
178,"KWT",4.75,2019,"community",0.00377780962389666,0.00337066716390559,0.00423708963970772
179,"KWT",4.83333333333333,2019,"community",0.00376358417836194,0.00335840605649157,0.00422128542606468
180,"KWT",4.91666666666667,2019,"community",0.00374941209752796,0.00334618940059782,0.00420553992214708
181,"LAO",0,2019,"community",0.0161762844521334,0.0151611565822509,0.0172393485406298
182,"LAO",0.0833333333333333,2019,"community",0.0147707738445769,0.0138451478072635,0.0156627236808902
183,"LAO",0.166666666666667,2019,"community",0.0136277050053732,0.0126448114369102,0.0146092985962604
184,"LAO",0.25,2019,"community",0.0127044640926794,0.011620986380881,0.0137980674827166
185,"LAO",0.333333333333333,2019,"community",0.0119679277637262,0.0108535550458203,0.013131635648021
186,"LAO",0.416666666666667,2019,"community",0.0113925763100037,0.0103119475204583,0.0125855197162875
187,"LAO",0.5,2019,"community",0.0109590756531475,0.00992578012371361,0.0120850873054777
188,"LAO",0.583333333333333,2019,"community",0.0106532277079472,0.00974603035887533,0.0116559875162349
189,"LAO",0.666666666666667,2019,"community",0.0104652151672371,0.0097026586298484,0.011324387529035
190,"LAO",0.75,2019,"community",0.010351298235499,0.00972170846323572,0.0110767390764737
191,"LAO",0.833333333333333,2019,"community",0.0102319615161479,0.00965346472410816,0.0108891075029488
192,"LAO",0.916666666666667,2019,"community",0.0101051201477191,0.00953446000953512,0.010738639620949
193,"LAO",1,2019,"community",0.00997108536025836,0.00940768882384052,0.010609386425267
194,"LAO",1.08333333333333,2019,"community",0.00983018319951946,0.00924739341660494,0.0104906497729275
195,"LAO",1.16666666666667,2019,"community",0.00968275322749835,0.00908658120925984,0.0103657580448551
196,"LAO",1.25,2019,"community",0.00952914718109339,0.00893576839305223,0.0102104517155353
197,"LAO",1.33333333333333,2019,"community",0.00937011400124429,0.00880039127939081,0.0100211025268347
198,"LAO",1.41666666666667,2019,"community",0.0092143573268399,0.00866843957046523,0.0098528102085688
199,"LAO",1.5,2019,"community",0.00906516424675737,0.00854490146263819,0.00968661301080993
200,"LAO",1.58333333333333,2019,"community",0.00892230079931229,0.00840887814775651,0.00952823967325489
201,"LAO",1.66666666666667,2019,"community",0.00878554481723564,0.00829136038148546,0.00935794291626237
202,"LAO",1.75,2019,"community",0.00865468537503664,0.00817549233781723,0.00920274591868148
203,"LAO",1.83333333333333,2019,"community",0.00852952226758243,0.00805971216349387,0.00905728910361929
204,"LAO",1.91666666666667,2019,"community",0.00840986551822688,0.00795849393995627,0.00892729527587788
205,"LAO",2,2019,"community",0.00829553491491947,0.00785550366339821,0.00879903340486253
206,"LAO",2.08333333333333,2019,"community",0.00818635957281854,0.00775102734538725,0.00867588071877189
207,"LAO",2.16666666666667,2019,"community",0.00808217752202154,0.00765427207019401,0.00856596000887294
208,"LAO",2.25,2019,"community",0.0079828353191085,0.00757161283419929,0.00846097794209968
209,"LAO",2.33333333333333,2019,"community",0.00788818768127406,0.00747647172602928,0.00836115976369388
210,"LAO",2.41666666666667,2019,"community",0.00779809714189806,0.00738809368124376,0.00826723709058455
211,"LAO",2.5,2019,"community",0.00771243372647586,0.0073042966513196,0.00817856801188731
212,"LAO",2.58333333333333,2019,"community",0.00763107464789625,0.00722641950667999,0.00809294382868919
213,"LAO",2.66666666666667,2019,"community",0.00755390402011847,0.00715225489012285,0.00800633681517936
214,"LAO",2.75,2019,"community",0.0074808125893603,0.00707921021483159,0.00792440859240124
215,"LAO",2.83333333333333,2019,"community",0.00741169748196562,0.00701255101463854,0.00785135413118095
216,"LAO",2.91666666666667,2019,"community",0.00734646196817464,0.00694744632759415,0.00777979107576955
217,"LAO",3,2019,"community",0.00728501524107076,0.0068865288463966,0.00771872575418376
218,"LAO",3.08333333333333,2019,"community",0.00722727221002725,0.00682997366675482,0.00766101239577298
219,"LAO",3.16666666666667,2019,"community",0.00717315330802299,0.00677614268536268,0.00760460450862104
220,"LAO",3.25,2019,"community",0.00712258431224092,0.00672777530100647,0.00755083356253045
221,"LAO",3.33333333333333,2019,"community",0.00707549617740458,0.0066833633633208,0.00749974146720356
222,"LAO",3.41666666666667,2019,"community",0.00703182488134865,0.00664235525284589,0.00745312007749533
223,"LAO",3.5,2019,"community",0.00699151128235728,0.0066046942512838,0.00740954787077917
224,"LAO",3.58333333333333,2019,"community",0.00695450098784102,0.0065703014732817,0.00736882373452404
225,"LAO",3.66666666666667,2019,"community",0.00692074423395807,0.00653915049569868,0.00733405855877989
226,"LAO",3.75,2019,"community",0.00689019577581931,0.00651119717086764,0.00730234050544369
227,"LAO",3.83333333333333,2019,"community",0.00686281478785444,0.00648704109772738,0.00727308889982447
228,"LAO",3.91666666666667,2019,"community",0.00683705239591714,0.00646454356053206,0.00724529683107631
229,"LAO",4,2019,"community",0.00681138605041222,0.00644212354279243,0.00721781184297426
230,"LAO",4.08333333333333,2019,"community",0.00678581539823354,0.00641772497893118,0.00719096039164054
231,"LAO",4.16666666666667,2019,"community",0.00676034008753587,0.00639673627441317,0.00716420811154177
232,"LAO",4.25,2019,"community",0.00673495976773067,0.00637535183539693,0.00713744430323305
233,"LAO",4.33333333333333,2019,"community",0.00670967408948188,0.00635244699759493,0.00710945813325131
234,"LAO",4.41666666666667,2019,"community",0.0066844827047017,0.00632809497861993,0.00708157634453147
235,"LAO",4.5,2019,"community",0.00665938526654644,0.00630613161361237,0.007054009866361
236,"LAO",4.58333333333333,2019,"community",0.00663438142941231,0.00628434928170969,0.00702745470611748
237,"LAO",4.66666666666667,2019,"community",0.00660947084893128,0.00626253438166237,0.00699902341265122
238,"LAO",4.75,2019,"community",0.00658465318196692,0.00623881242416465,0.0069709846530645
239,"LAO",4.83333333333333,2019,"community",0.00655992808661028,0.00621534458420417,0.00694362851194948
240,"LAO",4.91666666666667,2019,"community",0.00653529522217572,0.0061934424149188,0.00691631553473657
241,"LBN",0,2019,"community",0.01080614146678,0.00983885358086729,0.0118102605901223
242,"LBN",0.0833333333333333,2019,"community",0.00986254957118131,0.00901868524954341,0.0107324733387846
243,"LBN",0.166666666666667,2019,"community",0.00909580777743866,0.00823086076019177,0.00996777766876467
244,"LBN",0.25,2019,"community",0.00847695231045434,0.0076026044237941,0.00938808515566718
245,"LBN",0.333333333333333,2019,"community",0.00798352247443394,0.00712422071633389,0.00892938853467889
246,"LBN",0.416666666666667,2019,"community",0.00759824602445712,0.00674933041141565,0.00850859698669272
247,"LBN",0.5,2019,"community",0.00730805672094007,0.00649937253060634,0.00817907758669068
248,"LBN",0.583333333333333,2019,"community",0.00710337029309105,0.00635145139556586,0.00790649278686957
249,"LBN",0.666666666666667,2019,"community",0.00697756524793935,0.00630063076181419,0.00769118557148903
250,"LBN",0.75,2019,"community",0.00690134763259166,0.00632014051463891,0.00755431663594928
251,"LBN",0.833333333333333,2019,"community",0.00682151010910526,0.00625681359670707,0.00742591223708428
252,"LBN",0.916666666666667,2019,"community",0.00673665893093851,0.00618333603526789,0.00730985533741274
253,"LBN",1,2019,"community",0.0066470035549903,0.00608814088480377,0.00726131137345317
254,"LBN",1.08333333333333,2019,"community",0.00655276334343402,0.00600050007042137,0.00717003574588023
255,"LBN",1.16666666666667,2019,"community",0.00645416667991097,0.00592512200567724,0.00707284205177591
256,"LBN",1.25,2019,"community",0.00635145005808595,0.00582542603887094,0.00696188708009988
257,"LBN",1.33333333333333,2019,"community",0.00624511549626444,0.00572858021815533,0.00684138938775934
258,"LBN",1.41666666666667,2019,"community",0.00614098274487264,0.00562994640922636,0.00671527792150545
259,"LBN",1.5,2019,"community",0.00604124839222766,0.0055358764392636,0.00659565787382037
260,"LBN",1.58333333333333,2019,"community",0.0059457547360276,0.00544513248143685,0.00647821687225724
261,"LBN",1.66666666666667,2019,"community",0.00585435207254936,0.00535948899219185,0.00637584929653292
262,"LBN",1.75,2019,"community",0.00576689831726287,0.00528334394243104,0.00628438648266592
263,"LBN",1.83333333333333,2019,"community",0.00568325864719709,0.00521023463279843,0.00619210609897713
264,"LBN",1.91666666666667,2019,"community",0.00560330516386264,0.00514034190274902,0.00610952117411402
265,"LBN",2,2019,"community",0.00552691657560955,0.00507155666169115,0.00601891427824232
266,"LBN",2.08333333333333,2019,"community",0.00545397789836802,0.00499740750764223,0.00594150346362505
267,"LBN",2.16666666666667,2019,"community",0.00538438017378493,0.00493004835312303,0.00587096629796447
268,"LBN",2.25,2019,"community",0.00531802020383073,0.00486707191975672,0.00579742034851294
269,"LBN",2.33333333333333,2019,"community",0.00525480030100885,0.00480879415103504,0.0057362595704126
270,"LBN",2.41666666666667,2019,"community",0.00519462805335469,0.00475420498004016,0.00567618448537572
271,"LBN",2.5,2019,"community",0.00513741610346248,0.00470472912400288,0.00561556225055304
272,"LBN",2.58333333333333,2019,"community",0.00508308194082707,0.00465595946910755,0.00555774861971359
273,"LBN",2.66666666666667,2019,"community",0.00503154770683345,0.00460526348198445,0.00550203970369379
274,"LBN",2.75,2019,"community",0.0049827400117702,0.0045567156700141,0.00545187361700298
275,"LBN",2.83333333333333,2019,"community",0.00493658976328387,0.00451542843129676,0.00540132701673449
276,"LBN",2.91666666666667,2019,"community",0.00489303200573014,0.00447471187977625,0.00535479303163779
277,"LBN",3,2019,"community",0.00485200576991417,0.00443464086341938,0.0053087290443982
278,"LBN",3.08333333333333,2019,"community",0.00481345393274729,0.00440268904686614,0.00526535853065796
279,"LBN",3.16666666666667,2019,"community",0.00477732308638002,0.00437356247400967,0.00523004100968563
280,"LBN",3.25,2019,"community",0.00474356341640283,0.0043408846028245,0.00519563497100215
281,"LBN",3.33333333333333,2019,"community",0.00471212858873554,0.00431033541862343,0.00516457625707126
282,"LBN",3.41666666666667,2019,"community",0.0046829756448547,0.00428174682649314,0.00513200384408182
283,"LBN",3.5,2019,"community",0.0046560649050351,0.00425495972396604,0.00510179064011124
284,"LBN",3.58333333333333,2019,"community",0.00463135987930749,0.00423070879965834,0.00507401296646967
285,"LBN",3.66666666666667,2019,"community",0.00460882718585888,0.00420890097057205,0.00504988779236277
286,"LBN",3.75,2019,"community",0.00458843647662568,0.00419089729356417,0.00502957493168787
287,"LBN",3.83333333333333,2019,"community",0.00457016036978914,0.00417647428490801,0.00500823324249363
288,"LBN",3.91666666666667,2019,"community",0.00455296494165831,0.00416217031269135,0.00498651520908135
289,"LBN",4,2019,"community",0.00453583391726814,0.00414701461200722,0.0049660131256324
290,"LBN",4.08333333333333,2019,"community",0.00451876705761532,0.00413191387279818,0.00494461900328081
291,"LBN",4.16666666666667,2019,"community",0.00450176412456684,0.00411686789739997,0.00492331661593905
292,"LBN",4.25,2019,"community",0.00448482488085694,0.00410187648884713,0.00490210557409555
293,"LBN",4.33333333333333,2019,"community",0.00446794909008411,0.00408693945087065,0.00488098548985923
294,"LBN",4.41666666666667,2019,"community",0.00445113651670805,0.00407205658789559,0.00485995597695297
295,"LBN",4.5,2019,"community",0.00443438692604666,0.0040579550216323,0.00483986360522279
296,"LBN",4.58333333333333,2019,"community",0.004417700084273,0.00404377660969312,0.00482286141076163
297,"LBN",4.66666666666667,2019,"community",0.00440107575841236,0.00402765631904,0.0048059186727329
298,"LBN",4.75,2019,"community",0.00438451371633921,0.00401291837092452,0.00478903518517759
299,"LBN",4.83333333333333,2019,"community",0.00436801372677427,0.00399825156245485,0.00477221074283613
300,"LBN",4.91666666666667,2019,"community",0.00435157555928149,0.00398368682389679,0.00475544514114619
301,"LBR",0,2019,"community",0.0245801569116143,0.0232571579964198,0.0258881236041476
302,"LBR",0.0833333333333333,2019,"community",0.0224611286306695,0.0213093868753924,0.0236080049399936
303,"LBR",0.166666666666667,2019,"community",0.0207354501652193,0.0194239961549298,0.0221111089354806
